purchases,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
2,70ad91901ad4330af432978ff134fc6f,13087,campinas,SP
2,ae899cddd0d9a9ae7f10099595241089,30575,"belo horizonte",MG
2,c0ab0c71f36879a7e904700157a6d88c,13905,amparo,SP
2,744fb2d41ededa16d3f703b7065b234c,02215,"sao paulo",SP
2,9abba9caa203cd4344b8c918d6ade26e,88075,florianopolis,SC
2,bf6504419e536f7c4c2461ebb0689d48,05592,"sao paulo",SP
2,e87c2e2e5985c5996ec20651a3d50fe7,70770,brasilia,DF
2,d9ad5b8ce105bd3baced4648987fbbfc,03025,"sao paulo",SP
2,aaf97f99c731d8d84810ff16e6ded10d,71937,brasilia,DF
2,53b30ca78efb2b7efcd3f9e461587eb2,30210,"belo horizonte",MG
2,4127cb95c20254485869d698037a3dfd,09725,"sao bernardo do campo",SP
3,5b09c620db60411b0be6f1817c6cbe71,28930,"arraial do cabo",RJ
2,91544d22848a922381b73b5e21ad58ff,08072,"sao paulo",SP
2,8dc4412f2ddf5ffee6cf50e6278b37fd,05182,"sao paulo",SP
3,a3dc27d87234f862d7e61a0148c77fa9,07020,guarulhos,SP
2,0ea353565cdde00e1d8352a08290a352,22081,"rio de janeiro",RJ
2,718d5855edf637b8e2f213db87dab93d,70670,brasilia,DF
2,2aba7239448982a76a0a79666419e3a3,21341,"rio de janeiro",RJ
2,1d0be6ff723818bb810023b236405017,22795,"rio de janeiro",RJ
2,0f26a77f8de836d7c44b4694e0fa3ea4,02805,"sao paulo",SP
2,93eeb8745a219d35b7e32d796528b681,24030,niteroi,RJ
2,b2664990a1ac9e250d98ff5c615c3276,27251,"volta redonda",RJ
2,d8ca95d946a44bf4af460bc5eea8c00f,05386,"sao paulo",SP
2,fdb1f3e0dd15b657acc64314ce89688f,37701,"pocos de caldas",MG
2,b47715fad5cbc17bfb21e9ab646fdfb2,15140,balsamo,SP
2,0241fa2e9adf0576cb0f845377d05c03,44573,"santo antonio de jesus",BA
2,ea2a4a14c49ad9a9d64d2b7f91f0c293,15800,catanduva,SP
3,91d0504cf52d3f76b154c42d78979f39,37505,itajuba,MG
2,07f765655f560c8624267665ce23675a,96880,"vera cruz",RS
2,731ea3afd190908a9cbed04f42aa51e2,11460,guaruja,SP
2,853254c35b5ee150b4da2b3698d73f9e,24346,niteroi,RJ
2,339c527109c4c03e8e09bd4b593dab5f,15760,urania,SP
2,08b57f87bc889756ca453bf8106d48ce,01316,"sao paulo",SP
2,dbd74164682e2397d489169439362184,02054,"sao paulo",SP
2,7828a4a1ee004bbe6665cbffbc4bf2d9,18550,boituva,SP
2,f7d7fc0a59ef4363fdce6e3aa069d498,69900,"rio branco",AC
2,3633902a0addd1ffc74cbc13d96da288,07113,guarulhos,SP
2,1a68c22c23a52a35f499dbd3c5a020a6,93022,"sao leopoldo",RS
2,971e2252d557c5f6b2de810f6fcd52eb,14094,"ribeirao preto",SP
2,71f5d6c0cf885d0b2b52836a4c469bc3,09721,"sao bernardo do campo",SP
2,12328d63390726821fdcd8e8b77f10b5,47690,coribe,BA
2,967eb85deeab5124df2165cdada917f3,89820,xanxere,SC
2,6a7e7be8e652da4e4777866459f9b007,72445,brasilia,DF
2,d77aa95864ae5b42160937615628723a,44640,"riachao do jacuipe",BA
2,453c2895f29b6d9a47f8cb48e00b024b,01447,"sao paulo",SP
2,bc0d7bb032bbf422fc74bb279c47de1e,05716,"sao paulo",SP
2,0f38a44168ec569a3f783ebf98d79095,28685,japuiba,RJ
3,66980c3775537536f77b434d74e520f5,30290,"belo horizonte",MG
2,e7ba27eaa7692a165b91ba35a41da310,70660,brasilia,DF
2,8b433c0e7b7d2a1f1148b4277cc673f8,88811,criciuma,SC
2,27259fad9054fce994a70f1d117bc402,56470,jatoba,PE
2,b8f9ecc7915ce653a1d7ee6dbfe8f54d,06768,"taboao da serra",SP
2,b64064e3ae051f50b6f1eb12552d30e4,07715,caieiras,SP
2,1803287d1e7138aec6ea9d3c963ed87d,08557,poa,SP
2,1501fb94311512e6b98462d159e05a23,03673,"sao paulo",SP
2,508cae50c5c1e72079d266a513bca9ae,05791,"sao paulo",SP
2,7e91ec540af718ab375b1d13271e9543,75925,castelandia,GO
2,f170c6e04c4cdf9219fc5c669b10f506,29901,linhares,ES
2,a74e3f2f887f14862e34c61ed0e4c5d0,14820,"americo brasiliense",SP
2,8004f80e361a5ee23aadb7418a685fc2,12233,"sao jose dos campos",SP
2,c1a57f5222ef4a8987b8477784809637,38742,patrocinio,MG
2,8f24365a46f82ddd0cef7893319a40d5,13214,jundiai,SP
2,85f1c5f9eee209d9dfb0a3e155209511,97010,"santa maria",RS
2,327a01a6885ecfda06a3d5c50fb515c3,25919,mage,RJ
2,d9e97e176fab9b275f9665eef6151a7b,30140,"belo horizonte",MG
2,b3ccfe9606744e8b2757954a125ea1a6,39200,corinto,MG
3,297ec5afd18366f5ba27520cc4954151,05549,"sao paulo",SP
2,a8060584a077038962852f3184a4571e,35160,ipatinga,MG
2,cd04cd9aa9eb0b51b40a2b124f3a93f3,01548,"sao paulo",SP
2,4ce423721c74231c174d0bb22367645a,06826,"embu das artes",SP
2,ee9d97a7d28183a3d93aefb807e48524,12460,"campos do jordao",SP
2,9c760a39c48113c1450dd5b65958d7fa,96810,"santa cruz do sul",RS
2,3a2d236fc85fdf338f179ca0cd725433,78665,"alto boa vista",MT
2,5908f8630bbd5a8d5984b25f85588168,83005,"sao jose dos pinhais",PR
2,4711348768db55c57a67aba080ead566,29070,vitoria,ES
2,dca9a13536adcef18c6c5859487347b1,01511,"sao paulo",SP
2,b4afb55d2d38d9bbe0b83ec108c3e77e,03733,"sao paulo",SP
2,fad2bf8fa1bdfc125781eb6c62b5ad81,03570,"sao paulo",SP
2,d65921a138c59000aff343f8c991b896,76265,"santa fe de goias",GO
2,073037acc049d2be44730a7e39836046,01302,"sao paulo",SP
2,a38b86dce31f7c014a0c958b548f6a64,35420,mariana,MG
2,b463aa86422087e97281b2787590fb0d,04713,"sao paulo",SP
2,359bacb2b5c52b4287667a7bc6c7bc63,87301,"campo mourao",PR
2,3a5b0d10ee72cefb504df217532a4e6a,33400,"lagoa santa",MG
2,64e037f54b4ff31461175bcc8bd210f4,27553,"visconde de maua",RJ
2,1b7b7f9631cd453251d0b328c9b38a2a,93115,"sao leopoldo",RS
2,68ab9bfe2388b0b36614c7000b8b1cf8,40731,salvador,BA
2,eb8367e178d144706a4ff3da62d284cb,84450,ipiranga,PR
3,7d3d94b4740895a17760e976797f9f0e,73752,planaltina,GO
2,2ca8ef8560c5cd0f9ddb65d1b1b51380,51030,recife,PE
2,de73179fb08ccaa16bfbf6c139879855,78050,cuiaba,MT
2,fb82affcdf98ee48d9d36c7feb802417,91130,"porto alegre",RS
2,25f24493ded5ebebc26a69b5db344e35,22270,"rio de janeiro",RJ
4,2ddc001b620bd90d0f4378cfde1db887,06126,osasco,SP
2,084be429c23e342acf5084ac6156d22e,86066,londrina,PR
2,c48322635a138a5714e55d9113d0e266,58041,"joao pessoa",PB
2,e5912280c9d8c14b4e7778df669dea07,26530,nilopolis,RJ
3,7779fdf670bfe673e064b9aa5447674e,08830,"mogi das cruzes",SP
2,c51a1ea9fa9851c70f89d1178c861150,22775,"rio de janeiro",RJ
2,aa591348866497ba6bf83de62e4f8813,75400,inhumas,GO
2,37669671d35808111ab0d229e546221f,72415,brasilia,DF
2,9fa0a504d42412f2bc9878d90541121d,07845,"franco da rocha",SP
2,d0c8fa169b9f2995d6a1692a0e3aae32,65270,bacuri,MA
2,1e05761e47e6a4968ac2ee128b0d42a4,05777,"sao paulo",SP
2,983994b46a18dce5db8648ebf95754af,32183,contagem,MG
2,c0f139fe95b95fe9648723696465c72b,30350,"belo horizonte",MG
2,dd20866f2a6d0f83a61cf8887a09528d,35701,"sete lagoas",MG
2,37545efd489b0b7c9aa20690f344271d,76847,extrema,RO
2,92046e40af14f7f88398c748bb559cfe,95320,"nova prata",RS
2,f4f2d85371955b0e254ce594fcf09a0d,37200,lavras,MG
2,a7986e0208cca640dd67c245525231b2,20511,"rio de janeiro",RJ
2,35c62cb24d4c38a9d121fed1a43b2237,09190,"santo andre",SP
2,6856178ce177496369e3a83fd143e621,24030,niteroi,RJ
2,eed42da7ee2f3ce26ab52758e63d855f,13276,valinhos,SP
2,481060b29de0e9b3d7f4b2991cfb0767,14600,"sao joaquim da barra",SP
2,e9e96ff4f36a319a3621b95b43343532,12946,atibaia,SP
2,8d187f36fa18c60c2ac49e7a966d8ff7,30720,"belo horizonte",MG
2,1a328a664417dc7cbff0ed7df49f5a3d,13564,"sao carlos",SP
2,a4e71a98a7a1490fff07e7a65cf06be2,15108,ipigua,SP
3,0a61b571f594b6919601bcf3380da7f7,31555,"belo horizonte",MG
2,b14ef688a7c1a52e7437298085d9d62b,07251,guarulhos,SP
2,b56c60ed244eed72ff5640a41bf254d5,35430,"ponte nova",MG
2,1477c54a1abe3610e3e9ab411801cecb,89040,blumenau,SC
2,2f293b442348c20d12aa4537bd3d7234,18071,sorocaba,SP
2,407a6773db6e845737d04a6e27e653b4,19804,assis,SP
2,29f8e372b3b1d42ad2e00a0b976bfc34,06253,osasco,SP
2,56e3a158ef88285f2c15a83db0b13d93,04447,"sao paulo",SP
5,b4e4f24de1e8725b74e4a1f4975116ed,36070,"juiz de fora",MG
2,6345e3b3ba5ee47685e29ec5febc8155,17280,pederneiras,SP
2,3bfda42ef722cb59c430e6be0b68628c,27963,macae,RJ
2,bfe1ecef0f01ad67e5e0cf1860e94e60,17800,adamantina,SP
2,664fe7916cb8709c6b848383c6361dcc,09371,maua,SP
2,d2ecc28fac1b377eefe7b209a895626a,22725,"rio de janeiro",RJ
2,031ea691b99fc101dcad357d1a83573f,05883,"sao paulo",SP
2,27d59fe7ff2ed894f826fd4a7e5466ea,01203,"sao paulo",SP
2,21c8aa0cb27943cbf33d75985e28da67,21321,"rio de janeiro",RJ
2,45ca4053806ecd0f595c633184e0ff61,18017,sorocaba,SP
2,3aa71d539bb760f054b280604391602a,40130,salvador,BA
2,a80a048ab08d27168131328d4e2fde1c,13150,cosmopolis,SP
2,1a27a558aac4c4bfe3642b8c9bffcf4f,17730,parapua,SP
2,9a736b248f67d166d2fbb006bcb877c3,03227,"sao paulo",SP
6,12f5d6e1cbf93dafd9dcc19095df0b3d,82200,curitiba,PR
2,eed4189bfc1ea0c708e927cf93d63bdf,29260,"domingos martins",ES
2,989aabc133cd6097fb2fc9c4a919af4b,05409,"sao paulo",SP
2,67fcfe4915b93624867d350b8191ff7b,62740,itapiuna,CE
3,64df076fb557552498049bb07ed1cd5f,22610,"rio de janeiro",RJ
2,e2226f481eef03f2876d1a27f0f4b1b0,11030,santos,SP
2,5925dfa8cd87ab4d852383f7039c8bc2,04271,"sao paulo",SP
2,c4cf9b10d2668bfabb498d93004ab4a0,39400,"montes claros",MG
2,f113042ff356f926d517f3087d4a1ba8,99025,"passo fundo",RS
2,5709900c6ded8af6dfb28b043943368d,14801,araraquara,SP
2,5f8ad624020f7db33a63d5a0e5d14348,19010,"presidente prudente",SP
2,cb4253d36367737b6baa4f8ca58fac62,92120,canoas,RS
2,a0d44d593fe455c0ec7ed8f4715190cb,01451,"sao paulo",SP
2,b6551acfa77dba27fb288e08dbe02f84,32042,contagem,MG
2,ae7b79796d47ab59f417a154efcdbb77,86380,andira,PR
2,b854c56e1163bced9c3ebf1e4a6576f3,36021,"juiz de fora",MG
2,999bf1d2709dc80fcf55a92805ecc34f,13082,campinas,SP
2,44adda057b51a700d1e287783b02516e,04146,"sao paulo",SP
2,19c60787f1a478ec7345d03bc4298398,70645,brasilia,DF
2,ebad8517c448bbd20ca1910bf1a33819,22250,"rio de janeiro",RJ
2,8597b390850fe72e108d53f42ca64846,26310,queimados,RJ
2,0ceb502fc33a2ad327b08288c5310e2e,29134,viana,ES
2,d375c3a3a6bff030c08c6d4109b3f226,03985,"sao paulo",SP
2,b2a35fdfe13998540dc5fdda95e35ceb,99740,"barao de cotegipe",RS
2,7cf08f01ab6a6a1365e1613989a65158,96740,"arroio dos ratos",RS
2,176c21456fab655afee57b3ea9799f47,14750,pitangueiras,SP
2,801b53359d2880a9bff63574103fb74c,04455,"sao paulo",SP
2,d43c6aa82fc6dc2c43d6813a4822081f,06715,cotia,SP
3,9077449283dc1319d5e51fb3159b28e2,29230,anchieta,ES
2,413c048b3543f926f2e486c53de5123f,22631,"rio de janeiro",RJ
3,18a65d67bb184e736656cc017f09f7b8,23030,"rio de janeiro",RJ
2,d2787622df9fd933c164f7cf696a4e2a,77405,gurupi,TO
2,0509ab034845adb0b4c91b6f0e7b7260,05705,"sao paulo",SP
2,2e08911037fe7ec67377711eee1fdbf3,93044,"sao leopoldo",RS
2,ee4a5dab94b427525ea24bc30d4442fb,46190,paramirim,BA
2,f46971f1ac7b376b668114a027c98e78,87055,maringa,PR
2,7e43696e1ae594af82dd11f481dc232e,97070,"santa maria",RS
2,0c10e674d1504f959a7f2e504148c296,14094,"ribeirao preto",SP
2,cc22ee560df02b4c4f088ac4233fa87d,12220,"sao jose dos campos",SP
2,1b95e3fe033836c787689ae4b9516aa3,30882,"belo horizonte",MG
2,3a502a4d1e63887120fdc3b323224d70,11431,guaruja,SP
2,eaf8b1aa185199a62be13fe370e82ad1,12712,cruzeiro,SP
2,17c7da60a0690728119612a54035452d,88090,florianopolis,SC
5,74cb1ad7e6d5674325c1f99b5ea30d82,04363,"sao paulo",SP
2,bfcdddab5a2fe5dd1d1b8330795f4061,06774,"taboao da serra",SP
2,5ffbc70da7ad1808b6899421caa84fbe,50670,recife,PE
2,95160caf14611a705759de6bf13555b6,90630,"porto alegre",RS
2,5cbfdb85ec130898108b32c50d619c39,78640,canarana,MT
2,41b3ab6b1f95cbd2afb361e852a56917,05617,"sao paulo",SP
2,99b026061fefe9ff09cdd0e745a9233e,13043,campinas,SP
2,43c73f9043398f0dd2163fc5f825e61a,30770,"belo horizonte",MG
2,35e146c985a9cf989c91edb4c0c156fa,21371,"rio de janeiro",RJ
2,c83c41456526926a16e2f95d3652b6d3,29216,guarapari,ES
2,2ae3c67452283d5a0d30b32e0d33296e,71505,brasilia,DF
2,289dcfbdf9ce2f94565a76800eb71157,45810,"porto seguro",BA
2,c4a0864ef7d2deb7cdb86898faf6ffa6,13803,"mogi mirim",SP
2,20001d07954025179c613496803181a6,67200,marituba,PA
2,575e8735ac3203bfb92c7d52919faf70,13474,americana,SP
2,e38a9d13896946501404c6d82790728c,95588,xangri-la,RS
2,2a532e879c1278727d9d7001890cd333,95703,"bento goncalves",RS
2,37d0b647301742b1b17d627e4c10aeae,02430,"sao paulo",SP
2,2f2f4b5a5700a5b108e6da7f0f5f5bb3,22451,"rio de janeiro",RJ
2,415b073d153528fa1ed35a42e39945da,37470,"sao lourenco",MG
3,25f3cf83109f636d52d288fa4e797111,21620,"rio de janeiro",RJ
2,3e47025034c5a31cff56168ac0519f1f,38750,"presidente olegario",MG
2,99b8ee09d642ffedf091951a7235faa0,72811,luziania,GO
2,d3f15df5924e63131bcdac6364b6a6fd,09930,diadema,SP
2,cf56ccfd32ac8a510501a6fa69972c74,26221,"nova iguacu",RJ
4,397b44d5bb99eabf54ea9c2b41ebb905,24230,niteroi,RJ
2,f7b62c75467e8ce080b201667cbbc274,22071,"rio de janeiro",RJ
2,54bf1780705493f3224d73bd48e53186,89222,joinville,SC
2,24cad6db9c734bd4f0edc6a314735880,30620,"belo horizonte",MG
2,38dd3f4e8a4cc5e32dd0a4426a1961fa,13847,mogi-guacu,SP
2,be08ef2ebaeb41941a53aa75db874099,35488,itaguara,MG
2,e89bab624ed1d8c75012bf52bacc654c,04753,"sao paulo",SP
2,578035514ad8238fa724f24b4aabc1df,88705,tubarao,SC
2,e10b68125f54adc15562b1fa412e655a,12830,"sao jose do barreiro",SP
2,e60856952187516c3397a2c4ac63aac4,52070,recife,PE
3,8961b4ca2c5aceb7a78ea72c6e0c840a,06056,osasco,SP
2,e35b2a3c980b6e0fc66c66b8e1122e93,14406,franca,SP
2,73fa628b0fc190639f48da2667eb1381,74013,goiania,GO
2,ca0cd77819a2427d6ca0e0d0e92de58b,17890,junqueiropolis,SP
2,7ac70e85ee5c115fca1147ee0f59616e,84015,"ponta grossa",PR
2,194be31520cde5c527bad17720119e85,18150,ibiuna,SP
2,6594a65023bcb47539aa91b0f8e98e00,24220,niteroi,RJ
2,1118a7bb7ba893f10740e22a23aa5bd9,80220,curitiba,PR
2,2f41863e0922b8d1fbb756691b5c315b,08320,"sao paulo",SP
2,af4fa1cf57ef7ad8c28fdb80f86258d0,87200,cianorte,PR
3,043aee247e71edff7045664609f4d806,15707,jales,SP
2,5192c897072033288df55bd01b0e5737,36026,"juiz de fora",MG
2,2a36404701b15c414647a2ec2102baba,78310,comodoro,MT
2,6a64e2cf94a5779760698c1e25a2852a,06694,itapevi,SP
2,078f7e669cebf2fb640d0ad0dabb3068,06381,carapicuiba,SP
5,fe81bb32c243a86b2f86fbf053fe6140,01453,"sao paulo",SP
2,712c4abfd9b054e7872aad2021a4aee3,01454,"sao paulo",SP
2,7a1de9bde89aedca8c5fbad489c5571c,01315,"sao paulo",SP
2,e68365f0fec5a377bd6f49cb444e453c,05410,"sao paulo",SP
2,c37449d8b51eefa148cd87b2c605a1c1,13495,iracemapolis,SP
2,45df9d71b80f651fcfd26763eebd027a,23942,"angra dos reis",RJ
2,c0378e9280a6e9401f2b0fd4a288496b,30421,"belo horizonte",MG
2,693b3203dcd4cef5288c5fd8d53f0efe,12720,cruzeiro,SP
2,26d1b63e9b8478f84f87188c4877049e,13970,itapira,SP
2,9935b7e2683de890a208026f020e54d3,07713,caieiras,SP
2,c3733cbdb41f37b5477b2c01c523e220,35790,curvelo,MG
2,83424549593093baf504ac260d4615e7,03449,"sao paulo",SP
2,1ce879e096d3c38f230acdab7165332e,04269,"sao paulo",SP
2,66f4eec9da64df09009a7f397c2a32b1,08410,"sao paulo",SP
2,01c289bb06354cdc7e6549570f20ada4,58051,"joao pessoa",PB
2,31e0eb64c5eb715aab04433200ea4ed5,13283,vinhedo,SP
2,a0e0770d529c5da6dd71d5be8620aa3b,53520,"abreu e lima",PE
2,a97d43b24d76819903192611aca17914,38061,uberaba,MG
2,2b19910e856b2ba3e7257e63a093a3df,24933,marica,RJ
2,e7ea4c3049b0ffcb326d8fcf44a06c05,40296,salvador,BA
3,d02cbb85434c84acabb8e81bbf064d3e,13920,pedreira,SP
2,0aadc1d26d1c8b88a52c39a533ccea93,40055,salvador,BA
2,5b8a75e77489899ad9e6d57273aafd7f,86960,"barbosa ferraz",PR
2,3724bfc68569cc4df876284536b8add9,14530,miguelopolis,SP
2,60a22f2188cd2b544c45f103d0e00539,21341,"rio de janeiro",RJ
2,059d1f5650f05d9fed9a6d941593f9b4,24942,marica,RJ
2,ea09b32bf96ba057088e140c6bec60da,04911,"sao paulo",SP
2,b0f47d39f0e55621071ec1e93ca6b74d,65052,"sao luis",MA
2,85ed7212fe192ab02ab44c95ba87868e,83820,"fazenda rio grande",PR
2,065938485846aa5adc196cb536de42e0,31535,"belo horizonte",MG
2,984503860d8d8dea530666eec07de95c,36204,barbacena,MG
2,0333b2fc6ba7014702e08ef613850270,22621,"rio de janeiro",RJ
2,683cda1913456fb0cca302892b37a052,03978,"sao paulo",SP
2,4be8154b42b4593fae17f1b2cb375615,72737,brasilia,DF
2,dd6e665621eca3de5e37b072f7d50f0c,03364,"sao paulo",SP
2,5036f4227f2e546879f581d8fd3e6ec6,15150,"monte aprazivel",SP
2,2f1ae2ed6bbc4661d04c271560570c54,02415,"sao paulo",SP
3,e53fd5575f1418397aae732c5755b6fc,13467,americana,SP
2,e9dd12dca17352644a959d9dea133935,42800,camacari,BA
2,48625b68a29dcfc3aba4b5147e0625aa,20520,"rio de janeiro",RJ
2,d6903bc66ac9ae94d0bec00ea5c39568,13500,"rio claro",SP
2,a8cb771f0d1d230407948d4ce2af5c3e,02941,"sao paulo",SP
2,bfc84496b1100cbbd83a6f8087526168,03585,"sao paulo",SP
2,704d4446bffad3f1d6b73a58426af36a,34800,caete,MG
2,334d0235ca6f2f09dd55804a26efe952,85303,"laranjeiras do sul",PR
2,12c54f6dfd4b723a6c76c4c989494422,68750,curuca,PA
2,08a374bca4063116d5530a7b04ecaf3f,89809,chapeco,SC
2,5e85d75d3e3df197f08b89a2cbaad54b,31615,"belo horizonte",MG
2,dc0274a25d881c813da7d55b7faace37,67133,ananindeua,PA
2,910240400459e4edf250cddd2588bfd2,84262,"telemaco borba",PR
2,c51a1f42780144ae12d0e529abc3f83f,40290,salvador,BA
2,2028c90d6c4523ae70a285c44010258a,09770,"sao bernardo do campo",SP
2,3e6658866cc636c1762c080ed56f44e6,91250,"porto alegre",RS
2,fbacf55907cfeeab0f1cb05ac31c429e,02372,"sao paulo",SP
2,ad42aaf1833e2a64136a9d9f823d77ab,41320,salvador,BA
2,142575266950512b56af193f3962270a,23016,"rio de janeiro",RJ
2,a4030b5e97ffc14114e66d82df860f6f,04431,"sao paulo",SP
2,9d2b062dc07734a1d7053478a7e83280,11020,santos,SP
2,9c3a23565ded3e71fc8979579e8f091c,08490,"sao paulo",SP
2,b60c8404de6587cab091a3fd0079f14c,94950,cachoeirinha,RS
2,2fd07dc5dbae616986e00fb72e7a779b,12327,jacarei,SP
2,c937a5d7fe89380c128d9b8746495474,26070,"nova iguacu",RJ
2,2271b98c96ef2dbe4241cbbde7c8c12b,22710,"rio de janeiro",RJ
2,6bbed249de21777c6f7d5074e6c469e9,39270,pirapora,MG
2,75a2adfe9f86d401f24b5fe2eb9a582c,12951,atibaia,SP
2,417021b1b4553c55daa22f17dbf37cdc,22790,"rio de janeiro",RJ
2,8959d4251989df68934d67c1d32c5718,39390,bocaiuva,MG
2,d0401aa66d5c33ae752ece32f8474d3c,20230,"rio de janeiro",RJ
2,24391449252cf6db04ce271b2a208d83,35610,"dores do indaia",MG
2,ed05a1bbf9f8816af23fcc68084bb87d,06806,embu,SP
2,0942eedfe0e865b2a80419a14672286f,36205,barbacena,MG
6,f0e310a6839dce9de1638e0fe5ab282a,29050,vitoria,ES
2,e3a07a2fce775f67bcf06e6278807608,71090,brasilia,DF
2,72e79d08a90aa4e10f7e5aa76e65b258,04929,"sao paulo",SP
2,9fe8cb705d35cf54025160f9f01b7cc4,09921,diadema,SP
2,c90610b4cd15ff318841445c558c41fb,72235,brasilia,DF
2,11b47516f8f6a42105b9807903ede333,28300,itaperuna,RJ
2,5d7ebc17bf6d80838b3b42da27e0a5f7,13082,campinas,SP
2,81865792a5df52436b4e759b4ba21412,22230,"rio de janeiro",RJ
2,66ffab11964dda54f46a826323635120,08773,"mogi das cruzes",SP
2,d7e0432688bbd72d3567568903f6117c,12120,tremembe,SP
2,a3c22bbd3ae5d6200ac82078b67eec2a,09130,"santo andre",SP
2,aebc1c715aad58419ecb2d919f449127,74070,goiania,GO
2,931a4a1a3e2cf8b4b4d33922f1469dbe,12243,"sao jose dos campos",SP
3,94a19681bf6faa3c6ce3e2df1c2d97cb,03288,"sao paulo",SP
2,c0394cfa96258a94e368499f919a3ba6,04703,"sao paulo",SP
2,4f6d635ff2fd4e30ff5369a7b943eb22,08340,"sao paulo",SP
2,b9fba7ed7a4f5761ffd6c407ad764503,13426,piracicaba,SP
2,2c14db46aee6245ff5a01f7f69544f73,11250,bertioga,SP
2,53c84ac43bbfafb7a6b5d9076ab423c7,97015,"santa maria",RS
2,1c553721323d2cf153d114724b92118e,07855,"franco da rocha",SP
2,9d42d5ee226121b6dc867197ce0529cc,76230,piranhas,GO
2,0d51e04ae0b1d341e4f49812d1f4fbe2,15500,votuporanga,SP
3,07b1b60bca2b6326fa2adb259ea4a55f,91530,"porto alegre",RS
2,7bf1c59401206e31a78523077f3a1144,06765,"taboao da serra",SP
2,ae207cf8119fd10e3b9ac24570089fad,90540,"porto alegre",RS
2,d0e4eb7f19326cba84b20949f1c90393,15091,"sao jose do rio preto",SP
4,ec7f1811826ab04a27a92197bc40c888,20551,"rio de janeiro",RJ
2,6f302f15a62c56b3100b67a81bfef328,03921,"sao paulo",SP
2,01886ef98f995e4f2dd75a1d04c97397,01240,"sao paulo",SP
2,7018a5e068b8fd0912fed2d02952df23,31030,"belo horizonte",MG
2,7afc250f9d980ea3ee0ce3b0245f1b04,28930,"arraial do cabo",RJ
2,9846c216ee14a40400f4aae954eaeb59,74921,"aparecida de goiania",GO
2,e11a1b428e150830944b665cb6b2d5da,41185,salvador,BA
2,b9fc2d4c90bdadc7052fabe8353084ed,75709,catalao,GO
2,508f416faa150cd3249d045d81c93399,22031,"rio de janeiro",RJ
2,9ca25c67e315e2a59b00eca2d4797734,20725,"rio de janeiro",RJ
2,7b51437497e9c9b82a08ddb62dfb7b88,11451,guaruja,SP
2,47c89a36acb8a73127ec91d0542289b5,01035,"sao paulo",SP
2,26a9b95058d46f1e6a685688355a1cdb,90420,"porto alegre",RS
2,1d627d8a6e1e33ea8eeeb7a17d998660,11045,santos,SP
2,282dc4abbf2759fb9bb77217f5cd6c4c,27197,pinheiral,RJ
2,5cfc9643603c095fd7ed86a50fa17887,04911,"sao paulo",SP
2,ec449149317e67f234b1cf7fe9fc966c,86015,londrina,PR
2,b6aa5a87f6c08e2510324edca009810f,83403,colombo,PR
2,aaad6d68de5490cba508e4203ddc87de,13253,itatiba,SP
2,79abd55efd139ad036a57558aea211e4,21230,"rio de janeiro",RJ
2,8a3e2983c35b5d2fb78686794986f7da,03026,"sao paulo",SP
2,45cfc55a4d5073c50be858369454fc0e,08021,"sao paulo",SP
2,7b6d07dac0a2c373d749142e920ae356,09111,"santo andre",SP
2,55f21db4f9a353dcee5b774f750c65a1,29240,"alfredo chaves",ES
2,29ae9e23943929ef3f3951a883462955,03513,"sao paulo",SP
3,cc14ea7099959d91a17c9d7c3a46721d,29903,linhares,ES
2,f377461b37160ea383bbb3535714ba31,37589,silvianopolis,MG
2,02e9827c15167f699df7bf90d326ffdb,09895,"sao bernardo do campo",SP
2,1d95a47c2206919e1de2f8ff91065d20,01129,"sao paulo",SP
2,282d49fddab8e95a8673a2a90072cf5c,35702,"sete lagoas",MG
2,f8bffe1586fdae62dd3646353a25f958,04368,"sao paulo",SP
2,606441378b517f9eeb89f9154a1c4d4f,04857,"sao paulo",SP
3,3bab949ef05da8e9b3cfd541b6af0ffd,38020,uberaba,MG
2,9bc158770d28e135f48b0c3fb2c21d27,97590,"rosario do sul",RS
2,b440e4b2919c01d29cebadaf09ef7272,04649,"sao paulo",SP
2,5dbba6c01268a8ad43f79157bf4454a0,69900,"rio branco",AC
2,8901b2526349d372dd0bdf8d77af656d,79823,dourados,MS
2,7c396fd4830fd04220f754e42b4e5bff,03149,"sao paulo",SP
2,cd915c60db8686f9a3dc35745aa1691c,81520,curitiba,PR
2,0e730550dfc5d7f1cea73484bb2e0249,20920,"rio de janeiro",RJ
2,29d72fba272ad06ed0b2ac6351da042f,15015,"sao jose do rio preto",SP
2,2ac4312997e09e6770fd4c3d52adf77a,06756,"taboao da serra",SP
2,d0bd25a13b24e8d59a11adda68bd3ecd,26050,"nova iguacu",RJ
2,9735b1a02ad4d2b3747e9a74cad789a1,35198,ipaba,MG
4,7305430719d715992b00be82af4a6aa8,91210,"porto alegre",RS
2,9c18cd0ba86443dce5c2e5157cbd2eff,88032,florianopolis,SC
2,bd0512ab6c631a62fdc974a682600f56,78635,"agua boa",MT
2,9496fe4967f2117feed223238c7bcc39,11050,santos,SP
2,aff7f8b5669fbc5d6f6097ce45e63b19,84635,"paulo frontin",PR
2,d5b4fce33a7ef8e6025bff334e6bbf1d,27700,vassouras,RJ
2,9146de9c43fa373c4ce8af26c8db8336,13560,"sao carlos",SP
